holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7,292.93,0,0,0,2017,6,15,0,0,0,938,2342.424916
7,248.48,0,0,0,2013,12,30,6,0,0,4596,2213.528497
7,287.36,0,0,1,2015,9,29,2,0,0,258,2402.232143
7,261.81,0,0,0,2018,2,11,21,0,0,1902,3992.122808
7,276.95,0,0,4,2017,5,1,11,0,0,4535,3152.661871
7,272.32,0.25,0,5,2014,1,24,18,0,0,3449,3828.903486
7,296.79,0,0,1,2016,7,28,16,0,0,5978,3926.57547
7,288.62,0,0,5,2017,5,16,4,0,0,851,2610.194734
7,278.38,0,0,4,2016,4,28,13,0,0,5237,3368.628277
7,295.16,0,0,0,2015,8,30,20,0,0,3256,4301.417462
7,287.15,0,0,1,2017,7,13,7,0,0,6576,2911.704719
7,286.2,0.89,0,2,2015,9,18,22,0,0,2490,4332.224083
7,274.547,0,0,1,2016,10,24,21,0,0,1936,4045.056788
7,268.36,0,0,0,2017,12,22,14,0,0,5581,3244.964934
7,256.46,0,0,3,2016,2,5,3,0,0,323,2143.9561
7,268.77,0,0,0,2014,2,19,2,0,0,259,2280.185488
7,287.58,0,0,4,2015,8,23,7,0,0,1155,2870.687424
7,260.08,0,0,0,2013,1,16,7,0,0,5709,2671.827504
7,289,0,0,1,2016,5,4,12,0,0,4968,3479.629673
7,289.87,0,0,1,2017,9,25,14,0,0,5071,3589.517393
7,292.15,0,0,1,2018,7,1,12,0,0,3696,3472.884643
7,300.82,0,0,0,2015,9,14,17,0,0,6019,4092.028232
7,298.41,0,0,1,2014,7,21,9,0,0,4911,3298.58616
7,279.44,0,0,1,2013,11,19,19,0,0,3131,3946.195847
7,263.19,0,0,0,2014,3,22,3,0,0,389,2276.99374
7,294.78,0.69,0,10,2018,9,4,10,0,0,4403,3147.271645
7,283.68,0,0,0,2016,9,30,8,0,0,5267,2935.537685
7,293.54,1.27,0,4,2016,8,12,19,0,0,3045,4127.642489
7,264.35,0,0,1,2014,2,13,1,0,0,305,2109.411818
7,274.65,0,0,2,2017,10,27,5,0,0,2805,2456.462096
7,259.3,0,0,8,2013,12,10,6,0,0,4822,2273.316443
7,288.66,0,0,0,2015,9,14,3,0,0,318,2549.115186
7,260.82,0,0,0,2016,2,3,21,0,0,2302,4009.646277
7,274.76,0,0,8,2016,4,8,1,0,0,398,2106.710126
7,268.32,0,0,5,2012,12,18,16,0,0,6493,3428.493791
7,297,0,0,2,2018,7,3,14,0,0,4968,3721.846718
7,294.5,0,0,1,2016,8,21,19,0,0,3235,4176.82254
7,275.26,0,0,2,2012,12,16,10,0,0,3021,2991.483259
7,279.61,0,0,2,2012,12,7,3,0,0,375,2381.727653
7,294.89,0,0,0,2017,6,1,21,0,0,3224,4433.379092
7,276.95,0,0,4,2017,5,2,6,0,0,6022,2664.045431
7,283.14,0,0,1,2014,4,19,11,0,0,4154,3320.786403
7,288.34,0,0,4,2013,9,20,11,0,0,5317,3282.607426
7,275.95,0,0,4,2017,4,10,19,0,0,2730,3924.958303
7,271.28,0,0,1,2013,3,1,2,0,0,345,2316.374751
7,268.08,0,0,1,2017,12,9,22,0,0,3068,4019.56685
7,286.65,0.25,0,5,2018,9,25,2,0,0,234,2300.949696
7,296.78,0,0,10,2015,9,5,4,0,0,439,2625.857615
7,276.57,0,0,1,2016,5,14,2,0,0,822,2312.505426
7,276.29,0,0,2,2017,11,17,17,0,0,5965,3644.883244
7,271.69,0,0,1,2017,12,13,4,0,0,912,2312.883152
7,297.41,0,0,1,2013,7,9,22,0,0,2036,4575.951229
7,275.62,0,0,1,2017,1,20,14,0,0,5184,3515.06063
7,272.96,0,0,3,2017,1,19,2,0,0,433,2277.282364
7,288.01,0,0,0,2017,6,20,0,0,0,718,2265.368326
7,299.07,0,0,1,2016,6,5,18,0,0,4375,4194.763113
7,293.79,0,0,1,2017,8,17,1,0,0,404,2403.420096
7,278.036,0,0,0,2016,10,24,19,0,0,2901,3915.876443
7,284.4,0,0,0,2013,9,15,21,0,0,2274,4264.85807
7,301.78,0,0,0,2013,8,26,22,0,0,1648,4621.037384
7,268.98,0,0,3,2013,2,26,20,0,0,2818,3998.565718
7,284.36,0,0,5,2016,3,15,9,0,0,5214,3080.575229
7,286.76,0,0,0,2016,11,7,20,0,0,2168,4142.357732
7,274.39,0,0,3,2013,4,1,9,0,0,4820,2998.61524
7,301.23,0,0,0,2014,6,6,17,0,0,5884,4166.370161
7,291.53,2.67,0,10,2016,7,10,7,0,0,1897,2857.162368
7,262.87,0,0,8,2012,12,30,11,0,0,3508,2804.260426
7,262.55,0,0,0,2017,11,22,7,0,0,5983,2493.528094
7,257.14,0,0,0,2013,1,27,1,0,0,937,2032.403031
7,273.24,0,0,5,2013,11,15,3,0,0,392,2239.98049
7,275.15,0,0,2,2018,1,10,23,0,0,1115,4369.441585
7,305.45,0,0,1,2013,7,18,19,0,0,3943,4391.581319
7,274.58,0,0,0,2018,4,5,14,0,0,5535,3470.150271
7,287.44,0,0,0,2018,6,13,4,0,0,922,2642.47732
7,296.43,0,0,1,2014,7,21,5,0,0,2952,2879.588144
7,265.33,0,0,5,2013,1,3,15,0,0,5297,3467.744267
7,279.37,0,0,4,2015,12,10,10,0,0,4611,2992.408407
7,262.38,0,0,0,2012,12,24,11,0,0,3559,2922.277545
7,295.84,0,0,0,2018,7,15,23,0,0,1244,4599.891993
7,263.34,0,0,1,2013,12,26,5,0,0,1908,2322.404835
7,258.1,0,0,0,2013,2,16,23,0,0,1785,4187.087745
7,271.16,0,0,1,2013,3,12,2,0,0,258,2303.255525
7,259.88,0,0,0,2013,11,24,5,0,0,463,2304.860992
7,271.09,0,0,0,2017,1,1,17,0,0,3133,3775.922866
7,296.6,0,0,1,2014,7,23,10,0,0,4913,3367.588834
7,266.08,0,0,0,2016,12,27,18,0,0,4127,3608.411766
7,256.88,0,0,0,2018,2,9,6,0,0,5319,2459.40333
7,264.75,0,0,1,2018,2,25,8,0,0,1343,2738.027631
7,274.86,0,0,1,2012,10,27,21,0,0,2931,4093.976862
7,274.45,0,0,1,2016,11,15,5,0,0,2766,2476.598058
7,255.15,0,0,0,2018,1,1,17,0,0,3079,3531.148354
7,290.17,0,0,1,2013,7,9,8,0,0,5425,3104.928498
7,290.35,0,0,5,2013,8,1,8,0,0,6217,3040.26149
7,276.75,0,0,5,2016,11,18,13,0,0,4409,3227.749952
7,292.72,0,0,1,2014,4,21,14,0,0,5208,3751.251352
7,270.26,0,0,1,2016,1,3,1,0,0,633,2198.451734
7,289.54,0.25,0,4,2018,8,28,21,0,0,2576,4223.840946
7,268.94,0,0,5,2018,1,11,5,0,0,2869,2477.752735
7,288.38,0,0,4,2017,9,25,20,0,0,2498,4108.229031
7,291.79,0,0,4,2017,8,26,19,0,0,3472,4075.580039
7,284.92,0,0,0,2016,4,15,3,0,0,349,2561.944435
7,291.1,0,0,1,2016,9,13,15,0,0,5467,3729.267249
7,290.9,0.89,0,4,2016,5,27,14,0,0,5095,3634.159401
7,282.63,0,0,0,2013,10,13,10,0,0,4850,3152.30411
7,283.77,0,0,5,2016,4,20,7,0,0,7192,2855.680205
7,263.61,0,0,1,2017,12,12,12,0,0,4948,2975.985734
7,291.86,0,0,1,2017,8,20,8,0,0,1929,3054.735915
7,262.67,0,0,8,2018,1,14,23,0,0,979,4093.719597
7,288.36,0,0,1,2017,9,12,2,0,0,244,2410.686165
7,293.3,0,0,0,2016,8,17,23,0,0,1149,4568.360059
7,276.65,0,0,4,2018,4,13,10,0,0,4853,3042.57552
7,288.39,0,0,0,2015,8,12,4,0,0,863,2660.827616
7,295.66,0,0,0,2013,6,28,0,0,0,792,2416.329288
7,291.94,0,0,5,2017,8,9,16,0,0,6584,3787.915064
7,282.6,0,0,0,2017,5,4,2,0,0,287,2413.958039
7,272.94,0,0,1,2018,3,22,8,0,0,6206,2844.723986
7,266.58,0,0,5,2017,12,10,20,0,0,2560,3742.093844
7,294.43,2.62,0,10,2018,9,4,9,0,0,5242,3044.890936
7,293.86,0,0,0,2012,10,2,16,0,0,6015,3924.722423
7,292.82,0,0,4,2018,6,19,3,0,0,369,2557.884223
7,272.29,0,0,1,2013,3,8,13,0,0,5441,3396.582945
7,283.58,0,0,0,2018,5,10,11,0,0,5120,3287.866276
7,271.62,0,0,5,2017,1,18,1,0,0,526,2131.47475
7,275.71,0,0,0,2017,4,6,23,0,0,1295,4375.139724
7,274.58,0,0,1,2017,4,28,7,0,0,6882,2760.758357
7,293.44,0,0,4,2017,5,9,19,0,0,3462,4165.478377
7,255.62,0,0,8,2018,1,16,5,0,0,2836,2233.34006
7,292.59,0,0,4,2017,6,22,15,0,0,5652,3733.484958
7,272.43,0,0,0,2016,4,3,4,0,0,452,2489.358091
7,291.73,0,0,0,2018,6,6,3,0,0,362,2614.878315
7,270.29,0,0,5,2012,12,15,11,0,0,3938,2972.79572
7,282.29,0,0,1,2017,4,18,22,0,0,1706,4346.497844
7,285.52,0,0,1,2017,4,9,9,0,0,2781,3135.277141
7,269.58,0,0,0,2018,1,17,15,0,0,3271,3530.432035
7,274.48,0,0,4,2016,2,6,19,0,0,3996,3951.622447
7,271.49,0,0,0,2017,11,11,21,0,0,2696,4000.756778
7,278.42,0,0,1,2017,10,29,19,0,0,3409,3889.587363
7,271.838,0,0,0,2016,10,24,6,0,0,5610,2557.595899
7,296.5,0,0,1,2016,5,25,18,0,0,4603,4152.620037
7,249.15,0,0,0,2013,12,29,19,0,0,2552,3492.067974
7,270.74,0,0.05,8,2015,12,26,8,0,0,1472,2594.648924
7,304.94,0,0,0,2015,8,14,18,0,0,4377,4265.820185
7,273.62,0,0,4,2013,4,15,18,0,0,4630,3835.676103
7,273.79,0,0,1,2017,10,31,18,0,0,3941,3722.351339
7,258.74,0,0,3,2018,1,15,6,0,0,3637,2451.839805
7,261.15,0,0,1,2016,2,10,20,0,0,2911,3894.846593
7,274.93,0,0,1,2012,10,27,2,0,0,641,2242.183588
7,262.98,0,0,5,2013,1,26,2,0,0,584,2141.92527
7,286.58,0,0,5,2017,4,25,10,0,0,4654,3172.261565
7,289.48,0,0,4,2017,9,25,6,0,0,5527,2759.06915
7,291.48,1.78,0,1,2018,8,25,9,0,0,4100,3129.902831
7,270.02,0,0,1,2013,2,8,19,0,0,3621,3964.588345
7,274.51,0,0,1,2013,4,26,2,0,0,329,2321.66518
7,281.08,0,0,1,2014,4,8,20,0,0,2912,4179.701524
7,260.94,0,0,1,2013,1,16,8,0,0,5751,2767.03816
7,261.3,0,0,1,2012,12,12,21,0,0,2425,3879.189998
7,271.37,0,0,8,2013,2,12,3,0,0,343,2315.809912
7,287.865,0,0,1,2017,2,19,14,0,0,4813,3678.941537
7,295.62,0,0,1,2018,4,30,23,0,0,1061,4614.529836
7,294.6,0,0,0,2015,8,29,14,0,0,4850,3709.168258
7,279.55,0,0,4,2017,3,29,22,0,0,1704,4266.553523
7,269.87,0,0,8,2018,4,3,20,0,0,1703,3869.51738
7,270.35,0,0,1,2014,3,19,8,0,0,5333,2857.42538
7,285.55,0,0,0,2017,9,8,3,0,0,356,2486.14869
7,306.08,0,0,1,2018,9,15,17,0,0,3953,4117.396401
7,275.29,0,0,1,2018,1,10,20,0,0,2642,4093.809508
7,293.79,0,0,5,2018,6,9,16,0,0,3940,3835.234375
7,294.38,0,0,1,2014,5,31,6,0,0,1645,2968.9669
7,295.38,0,0,10,2013,10,11,17,0,0,6038,3874.566454
7,274.55,0,0,2,2015,11,26,8,0,0,1194,2756.232758
7,298.39,1.02,0,10,2018,8,26,13,0,0,4494,3485.955979
7,282.6,0,0,0,2012,10,10,22,0,0,1910,4337.026746
7,286.35,0,0,10,2017,5,28,22,0,0,2472,4245.565363
7,292.22,0,0,0,2018,6,1,2,0,0,346,2529.687761
7,266.59,0,0,8,2012,11,24,3,0,0,322,2100.757434
7,291.28,0,0,0,2018,7,21,8,0,0,3031,3064.312861
7,293.99,0,0,0,2015,8,9,22,0,0,2021,4501.053221
7,281.68,0,0,5,2017,5,20,22,0,0,3062,4259.954923
7,271.85,0,0,1,2014,1,13,7,0,0,6276,2820.175017
7,285.65,0,0,0,2017,10,16,22,0,0,1674,4316.085456
7,267.51,0,0,8,2017,12,21,22,0,0,2294,3894.733813
7,289,0,0,2,2018,6,2,14,0,0,4896,3622.059635
7,275.66,0,0,5,2013,5,4,14,0,0,4978,3455.836881
7,279.33,1.25,0,4,2014,4,27,17,0,0,3439,3797.49447
7,278.62,0,0,1,2014,4,11,1,0,0,373,2287.840498
7,293.62,0,0,1,2018,8,21,20,0,0,3003,4237.757582
7,279.47,0,0,1,2012,10,8,11,0,0,4411,3205.802975
7,290.55,0,0,1,2017,4,16,15,0,0,3998,3786.641798
7,301.38,0,0,0,2016,7,12,18,0,0,4051,4220.0814
7,295,0,0,0,2013,6,29,1,0,0,779,2503.168847
7,277.34,0,0,1,2013,4,23,0,0,0,460,2171.083214
7,278.92,0,0,0,2015,10,2,3,0,0,411,2403.120318
7,294.02,0,0,4,2014,7,7,20,0,0,2521,4276.972179
7,270.62,0,0,8,2018,4,15,17,0,0,1849,3575.5273
7,294.69,0,0,1,2017,8,17,20,0,0,3414,4269.386866
7,285.08,0,0,1,2017,10,25,14,0,0,5274,3503.452136
7,295.94,0,0,0,2018,7,27,20,0,0,3184,4296.404208
7,271.55,0,0,0,2016,3,28,1,0,0,299,2174.192861
7,279.22,0,0,4,2017,11,14,20,0,0,2778,3953.601299
7,279.44,0,0,1,2012,10,7,16,0,0,4329,3693.981059
7,287.73,1.1,0,4,2014,6,15,8,0,0,1598,3022.814956
7,293.32,0,0,5,2016,8,24,8,0,0,5736,3024.309083
7,253.76,0,0,1,2013,12,15,19,0,0,2804,3559.022009
7,284.35,1.02,0,2,2016,4,24,11,0,0,3929,3294.837296
7,285.48,0.3,0,2,2013,6,6,4,0,0,812,2650.673307
7,274.38,0,0,5,2012,12,1,18,0,0,4788,3729.640224
7,296.46,0,0,0,2013,6,11,19,0,0,3188,4298.400206
7,281.673,0,0,1,2014,5,13,11,0,0,4805,3289.475862
7,287.01,7.05,0,4,2016,10,5,2,0,0,243,2350.277013
7,289.79,0,0,2,2015,7,15,5,0,0,2979,2762.031215
7,279.27,0,0,1,2012,10,7,14,0,0,6589,3496.46377
7,287.29,0,0,1,2013,6,5,6,0,0,5890,2888.020591
7,275.21,0,0,5,2017,1,20,4,0,0,811,2474.414702
7,294.94,0,0,1,2016,5,31,18,0,0,4418,4123.626017
7,291.52,0,0,1,2016,9,3,10,0,0,4091,3258.153591
7,290.09,0,0,4,2017,5,25,23,0,0,1282,4490.063141
7,278.13,0,0,1,2012,11,4,14,0,0,4200,3466.83154
7,295.29,0,0,2,2018,8,4,13,0,0,4552,3582.236076
7,289.68,0,0,2,2013,5,21,6,0,0,6036,2907.613149
7,275.52,0,0,4,2016,11,29,22,0,0,1367,4090.933477
7,271.62,0,0,0,2014,4,15,12,0,0,5064,3268.979692
7,288.14,0,0,1,2017,9,7,23,0,0,1469,4460.487209
7,289.64,4.98,0,10,2013,6,13,11,0,0,5088,3268.471293
7,251.99,0,0,0,2018,1,1,12,0,0,2908,2997.391714
7,272.06,0.76,0,4,2014,3,18,22,0,0,1958,4204.159773
7,296.48,0,0,0,2017,6,3,4,0,0,658,2796.762599
7,270.72,0,0,1,2014,3,8,15,0,0,5458,3556.814028
7,275.76,0,0,1,2014,3,14,9,0,0,5088,3039.158414
7,281.15,0,0,0,2016,3,22,11,0,0,4952,3295.832545
7,285.77,0,0,1,2017,3,31,16,0,0,6701,3814.889439
7,300.36,0,0,1,2018,8,19,13,0,0,4596,3655.69152
7,286.22,0,0,3,2018,5,15,3,0,0,349,2496.525672
7,274.55,0,0,4,2015,11,26,8,0,0,1194,2726.488408
7,300.68,0,0,1,2018,6,30,19,0,0,3247,4266.250296
7,287.84,0,0,0,2013,10,9,8,0,0,6338,3037.531608
7,289.77,0,0,1,2018,4,22,19,0,0,3228,4147.249989
7,272.65,0,0,3,2017,3,1,0,0,0,619,2064.169038
7,265.2,0,0,1,2012,12,31,21,0,0,2588,3916.54438
7,278.35,0,0,5,2017,4,20,5,0,0,2700,2569.589108
7,295.01,1.6,0,4,2018,9,4,17,0,0,5494,3922.59979
7,296.19,0,0,1,2013,8,9,14,0,0,5909,3761.91719
7,268.94,0,0,8,2018,1,11,5,0,0,2869,2433.136211
7,277.01,0,0,4,2015,12,13,4,0,0,289,2369.724849
7,267.49,0,0,5,2013,2,25,21,0,0,2079,4045.5996
7,292.67,2.83,0,4,2016,9,16,20,0,0,2830,4192.441446
7,278.7,0,0,1,2014,3,11,16,0,0,6367,3767.833485
7,271.74,0,0,8,2012,12,10,17,0,0,4208,3539.632479
7,296.58,0,0,1,2018,8,1,12,0,0,5141,3521.540668
7,277.81,0,0,5,2017,11,4,16,0,0,4894,3538.392413
7,287.15,0,0,1,2016,11,8,14,0,0,4614,3547.051103
7,276.25,0,0,1,2013,2,28,13,0,0,5242,3449.855267
7,279.68,0,0,0,2017,4,28,13,0,0,5345,3435.250802
7,279.61,0,0,1,2017,3,19,12,0,0,4599,3347.212937
7,295.76,0,0,0,2014,7,2,15,0,0,5824,3879.46859
7,288.07,0.25,0,5,2018,9,19,10,0,0,4266,3108.031152
7,293.61,0,0,1,2016,7,10,10,0,0,3351,3313.608544
7,274.93,0,0,5,2016,4,7,9,0,0,5303,2934.977015
7,275.49,0,0,4,2012,12,16,12,0,0,3552,3160.13291
7,270.21,0,0,1,2014,1,16,1,0,0,334,2208.011992
7,274.88,0,0,2,2017,11,4,8,0,0,2790,2760.063112
7,272.51,0,0,0,2012,12,5,15,0,0,5867,3479.994003
7,275,0,0,8,2016,4,4,13,0,0,4880,3284.549634
7,262.09,0,0,1,2017,2,2,11,0,0,4770,3027.336458
7,292.94,0,0,10,2016,9,5,3,0,0,250,2460.369881
7,264.22,0,0,1,2017,12,24,4,0,0,303,2192.36681
7,304.02,0,0,1,2018,7,8,19,0,0,3969,4321.711009
7,282.78,0,0,1,2017,5,7,4,0,0,396,2593.649507
7,269.62,0,0,8,2017,2,24,11,0,0,4363,3010.526879
7,293.25,0,0,1,2015,7,17,8,0,0,5245,3117.943801
7,290.01,0,0,5,2018,8,18,4,0,0,523,2568.353669
7,274.82,0,0,4,2016,11,30,7,0,0,5610,2616.92237
7,280.21,0,0,1,2012,10,12,18,0,0,5257,3895.099186
7,298.22,0,0,1,2017,9,10,18,0,0,3791,4117.091733
7,277.59,0,0,0,2017,2,10,20,0,0,2646,4138.076042
7,251.51,0,0,0,2013,2,21,7,0,0,6986,2525.36317
7,275.44,0,0,2,2015,12,16,8,0,0,5882,2763.495373
7,298.16,0,0,0,2016,5,5,19,0,0,3733,4309.929622
7,254.15,0,0,0,2017,12,26,13,0,0,4487,2935.680852
7,290.4,0,0,4,2017,6,23,22,0,0,3507,4383.068205
7,265.41,0,0,1,2012,12,24,14,0,0,4048,3244.229195
7,298.59,0,0,4,2013,7,10,13,0,0,5471,3669.893704
7,290.8,0,0,5,2017,7,13,3,0,0,348,2515.482734
7,299.52,0,0,1,2015,6,25,17,0,0,5996,4095.018294
7,263.86,0,0,1,2014,3,5,3,0,0,365,2289.47684
7,284.61,0,0,0,2013,8,4,7,0,0,1132,2930.133927
7,268.98,0,0,1,2013,11,30,6,0,0,1029,2514.273784
7,293.55,0,0,1,2018,6,22,10,0,0,4765,3292.684093
7,292.07,0.25,0,2,2016,6,3,12,0,0,5254,3494.607051
7,258,0,0,1,2012,12,26,18,0,0,3838,3523.955405
7,290.27,0,0,0,2013,5,17,2,0,0,311,2560.044963
7,268.86,0,0,1,2017,12,22,17,0,0,4871,3529.948597
7,272.01,0,0,8,2012,12,10,3,0,0,339,2178.344761
7,255.3,0,0,8,2018,2,8,7,0,0,5954,2415.889098
7,274.55,0,0,8,2018,3,5,11,0,0,3611,3074.25909
7,285.01,0,0,0,2018,5,16,5,0,0,3014,2717.461874
7,256.68,0,0,1,2018,1,4,17,0,0,5993,3535.532549
7,273.64,0,0,0,2017,11,20,0,0,0,484,1975.02359
7,287.58,0,0,0,2017,5,11,12,0,0,5102,3454.658651
7,281.43,0,0,5,2015,10,28,0,0,0,507,2046.020657
7,267.58,0,0,1,2017,12,8,7,0,0,6081,2550.544624
7,282.814,0,0,0,2016,10,9,22,0,0,1613,4293.740609
7,297.48,0,0,1,2018,7,27,16,0,0,6254,3913.967739
7,283.51,0,0,5,2016,3,15,18,0,0,4460,3945.804888
7,279.34,0,0,0,2015,10,21,23,0,0,1025,4339.958193
7,282.69,0,0,0,2013,5,11,11,0,0,3544,3333.136382
7,301.15,0,0,1,2017,7,12,12,0,0,4983,3604.887095
7,298.45,0,0,0,2018,5,7,12,0,0,4792,3605.760926
7,290.98,0.25,0,4,2014,6,2,5,0,0,2900,2791.075742
7,271.95,0,0,4,2017,1,16,22,0,0,1156,4201.084723
7,249.89,0,0,1,2013,12,31,23,0,0,1457,3876.008609
7,276.51,0,0,5,2017,11,17,15,0,0,5906,3408.448054
7,250.79,0,0,1,2013,1,23,10,0,0,4303,2806.528345
7,273.93,0,0,5,2018,1,21,8,0,0,2056,2832.883242
7,278.03,0,0,1,2014,4,2,17,0,0,6252,3848.784992
7,287.55,0,0,5,2017,8,19,3,0,0,398,2445.720201
7,274.15,0,0,8,2017,10,27,19,0,0,3498,3725.15604
7,273.601,0,0,0,2016,10,22,5,0,0,795,2487.906468
7,298.88,0,0,0,2018,6,13,16,0,0,6781,3979.836558
7,286.72,0,0,10,2017,9,17,2,0,0,662,2247.706881
7,273.58,0,0,5,2018,1,21,5,0,0,582,2535.219182
7,292,0,0,4,2016,8,19,8,0,0,4986,3025.059887
7,291.93,0,0,0,2018,5,5,10,0,0,3915,3317.524883
7,287.04,0,0,1,2012,10,16,20,0,0,2777,4185.798393
7,262.44,0,0,1,2014,2,28,19,0,0,3959,3821.303822
7,273.22,0,0,1,2018,4,13,22,0,0,1773,4207.273034
7,289.22,0,0,5,2016,5,28,10,0,0,3587,3203.524191
7,289.37,0,0,4,2016,8,20,7,0,0,1814,2888.080823
7,291.48,0,0,5,2017,10,2,13,0,0,4670,3463.72752
7,262.54,0,0,8,2013,1,2,17,0,0,5191,3578.427203
7,282.41,0,0,0,2016,10,24,12,0,0,4166,3297.172227
7,295.45,0.25,0,4,2014,6,3,18,0,0,4678,4123.07375
7,286,0,0,1,2017,10,25,16,0,0,6630,3711.928314
7,288.34,0,0,1,2018,6,7,8,0,0,5871,3037.021891
7,253.46,0,0,3,2017,1,5,20,0,0,2569,3762.116272
7,268.65,0,0,1,2015,12,24,23,0,0,1606,4133.636584
7,268.35,0,0,1,2012,11,13,18,0,0,4324,3704.694876
7,291.59,0,0,0,2013,5,14,23,0,0,1350,4630.28175
7,298.06,0,0,4,2014,6,5,13,0,0,5358,3671.528597
7,275.23,0,0,0,2017,4,29,6,0,0,1475,2686.578344
7,272.416,0,0,0,2016,10,8,7,0,0,2222,2680.090265
7,255.26,0,0,0,2014,2,8,4,0,0,356,2289.178438
7,259.28,0,0,8,2016,12,12,18,0,0,3974,3405.572594
7,293.09,0,0,0,2017,7,8,23,0,0,2183,4578.803764
7,290.68,0,0,0,2018,5,27,4,0,0,401,2691.428637
7,283.56,0,0,0,2018,9,23,5,0,0,514,2624.743972
7,274.02,0,0,1,2013,1,19,18,0,0,4530,3930.227797
7,275.69,0,0,4,2013,4,18,20,0,0,1809,4057.856148
7,272.55,0,0,5,2015,11,26,12,0,0,3232,3072.459077
7,287.28,0,0,4,2012,10,16,19,0,0,3311,4047.172077
7,298.47,0,0,1,2016,7,2,15,0,0,3487,3880.471372
7,268.68,0,0,1,2015,12,24,19,0,0,2134,3744.008391
7,275.02,0,0,4,2016,11,30,0,0,0,499,1937.228282
7,267.06,0,0,1,2014,3,25,1,0,0,306,2120.536397
7,299.15,0,0,4,2017,9,15,14,0,0,5665,3690.83141
7,293.54,0,0,0,2016,4,13,19,0,0,3540,4250.231306
7,276.63,0.25,0,4,2013,12,28,12,0,0,3896,3152.562175
7,277.87,0,0,2,2016,3,26,23,0,0,1797,4384.227944
7,299.29,0,0,1,2018,7,18,19,0,0,3461,4242.264397
7,255.43,0,0,1,2013,12,31,15,0,0,5241,3176.825176
7,273.66,0,0,1,2013,11,8,10,0,0,4921,2995.45541
7,282.09,0,0,2,2017,4,26,1,0,0,349,2272.587883
7,291.02,0,0,1,2014,7,17,9,0,0,5227,3194.737589
7,294.22,0,0,4,2018,7,3,7,0,0,5737,2968.86496
7,286.29,0,0,5,2018,7,28,3,0,0,384,2422.222874
7,287.22,0,0,0,2018,5,18,6,0,0,5552,2845.204195
7,273.02,0,0,1,2014,3,7,9,0,0,4982,3006.354722
7,280.36,0,0,1,2014,4,13,0,0,0,1326,2213.681975
7,259.1,0,0,1,2014,2,4,17,0,0,6120,3602.265078
7,276.73,0,0,0,2013,10,17,1,0,0,344,2184.311427
7,274.52,0,0,8,2016,11,23,12,0,0,4562,3047.866085
7,266.37,0,0,0,2018,1,23,5,0,0,2008,2502.162088
7,256.09,0,0,8,2018,1,14,9,0,0,2567,2632.340689
7,250.48,0,0,0,2016,12,18,12,0,0,3149,2804.666337
7,271.09,0,0,1,2017,2,5,3,0,0,526,2375.610271
7,278.71,0,0,1,2012,11,8,11,0,0,5071,3178.623484
7,267.31,0,0,1,2013,3,7,2,0,0,295,2252.166167
7,266.15,0,0,8,2013,2,13,4,0,0,771,2336.019423
7,298.76,2.29,0,4,2013,6,22,2,0,0,566,2603.666858
7,262.77,0,0,1,2014,2,26,13,0,0,4505,3243.092421
7,278.209,0,0,1,2016,10,22,0,0,0,1295,2052.782525
7,256.97,0,0,0,2012,12,26,1,0,0,285,1865.994542
7,287.23,0,0,4,2017,9,26,2,0,0,229,2335.092679
7,250.02,0,0,0,2018,2,2,7,0,0,5843,2463.915442
7,286.95,0,0,0,2016,11,16,17,0,0,5844,3843.284779
7,291.02,0,0,4,2017,10,21,2,0,0,575,2379.563392
7,285.1,0.51,0,5,2014,6,7,23,0,0,2534,4440.452755
7,281.12,0,0,1,2016,5,14,14,0,0,4355,3549.188999
7,282.74,0,0,0,2012,11,12,6,0,0,5242,2760.66522
7,298.11,0,0,2,2015,9,4,23,0,0,2211,4618.118133
7,291.09,0,0,4,2016,8,27,12,0,0,4250,3393.56361
7,294.23,2.61,0,2,2015,8,9,15,0,0,4175,3792.537443
7,253.65,0,0,0,2018,2,1,9,0,0,5000,2713.022996
7,290.93,0,0,10,2018,6,9,7,0,0,2172,2841.433871
7,284.75,0,0,1,2017,3,27,14,0,0,5127,3609.085095
7,265.35,0,0,5,2016,2,15,1,0,0,553,2038.745298
7,292.803,0,0,1,2017,8,16,5,0,0,2963,2780.098
7,277.22,0,0,5,2017,11,14,5,0,0,3005,2446.755864
7,275.95,0,0,1,2017,1,31,12,0,0,4668,3313.483464
7,269.88,0,0,8,2017,12,9,2,0,0,601,1991.430222
7,296.78,0,0,1,2013,6,27,1,0,0,488,2516.37228
7,265.83,0,0,5,2013,12,27,5,0,0,2008,2298.266394
7,248.17,0,0,0,2014,1,6,15,0,0,3708,3276.404402
7,273.27,0,0,1,2014,2,18,21,0,0,2640,4184.916009
7,260.9,0,0,1,2014,2,8,12,0,0,4694,3136.850208
7,294.58,0,0,5,2016,8,29,8,0,0,4699,3037.553743
7,289.55,0,0,4,2017,8,10,3,0,0,355,2499.115375
7,268.03,0,0,1,2013,2,15,18,0,0,4668,3830.761337
7,289.57,0,0,0,2013,8,10,0,0,0,1215,2313.792728
7,286.55,0,0,0,2015,10,18,19,0,0,3512,4058.342867
7,291.82,0,0,5,2018,6,20,8,0,0,5540,3014.950126
7,292.1,0.25,0,4,2016,9,9,11,0,0,4722,3313.361443
